time x1 y1 x2 y2
8.573000000000000398e+00 3.357655983410734544e-03 -3.999859074346208132e-01 1.920653271132408968e-01 -4.729707169303415393e-02
8.573999999999999844e+00 2.743734650740974057e-02 -3.990578805344311419e-01 2.384017178896549738e-01 -5.921374860437395027e-02
8.575000000000001066e+00 5.068935231934859620e-02 -3.967752380900866349e-01 2.828093227200941806e-01 -7.101409961412136207e-02
8.576000000000000512e+00 7.270829053470376224e-02 -3.933363757492067125e-01 3.246420149512635467e-01 -8.264456944977927044e-02
8.576999999999999957e+00 9.310596029511458704e-02 -3.890132133456710162e-01 3.633202821307890407e-01 -9.408233962288392593e-02
8.577999999999999403e+00 1.115639082344103833e-01 -3.841269248301452666e-01 3.984303235207208305e-01 -1.053659882181764429e-01
8.579000000000000625e+00 1.278645141449528122e-01 -3.790127517940196644e-01 4.297726953886015222e-01 -1.166171533207369659e-01
8.580000000000000071e+00 1.418922969736763628e-01 -3.739874009368953089e-01 4.573447374473895710e-01 -1.280407445270582700e-01
8.580999999999999517e+00 1.536133092676498779e-01 -3.693277016632267040e-01 4.812760973708851142e-01 -1.398999411537050763e-01
8.582000000000000739e+00 1.630472432097277435e-01 -3.652609977559990173e-01 5.017521805841074212e-01 -1.524724515458762975e-01
8.583000000000000185e+00 1.702435778315627424e-01 -3.619628768356067949e-01 5.189532816226716250e-01 -1.659997617299392159e-01
8.583999999999999631e+00 1.752665884146061559e-01 -3.595575377954202678e-01 5.330217278772243494e-01 -1.806406291811625819e-01
8.585000000000000853e+00 1.781891941391867407e-01 -3.581181524190406584e-01 5.440570105125686062e-01 -1.964371673213076708e-01
8.586000000000000298e+00 1.790932065553687558e-01 -3.576669167895125123e-01 5.521319102948509805e-01 -2.132988957032384003e-01
8.586999999999999744e+00 1.780727565650399857e-01 -3.581760647633061012e-01 5.573194154457479232e-01 -2.310069972672364191e-01
8.588000000000000966e+00 1.752379248425187941e-01 -3.595715084609565348e-01 5.597197921625941541e-01 -2.492370455671352736e-01
8.589000000000000412e+00 1.707165603977337520e-01 -3.617400392629587791e-01 5.594794484760621245e-01 -2.675943178891377894e-01
8.589999999999999858e+00 1.646535280412096403e-01 -3.645397313100214309e-01 5.567975504744997473e-01 -2.856533213914599911e-01
8.590999999999999304e+00 1.572076631684208026e-01 -3.678121132332707321e-01 5.519209206687690772e-01 -3.029935637781666080e-01
8.592000000000000526e+00 1.485472048858126060e-01 -3.713943024880866917e-01 5.451307514195041781e-01 -3.192263945488251764e-01
8.592999999999999972e+00 1.388444481604229341e-01 -3.751296032240425959e-01 5.367254351481991481e-01 -3.340112351431822058e-01
8.593999999999999417e+00 1.282700540065381534e-01 -3.788756962978224729e-01 5.270029222858315654e-01 -3.470621810288736508e-01
8.595000000000000639e+00 1.169871406749047743e-01 -3.825101422403203166e-01 5.162445116856801963e-01 -3.581472258803263253e-01
8.596000000000000085e+00 1.051450821221151799e-01 -3.859332995551610357e-01 5.047006436455654388e-01 -3.670824837722729272e-01
8.596999999999999531e+00 9.287287578761593831e-02 -3.890689256968976606e-01 4.925784083784606193e-01 -3.737233329657831948e-01
8.598000000000000753e+00 8.027196511117282163e-02 -3.918627458909441641e-01 4.800300703924124113e-01 -3.779538544198971506e-01
8.599000000000000199e+00 6.740847095004680323e-02 -3.942792133047045566e-01 4.671417986949507606e-01 -3.796755599951648907e-01
8.599999999999999645e+00 5.430490038532828634e-02 -3.962965780752334410e-01 4.539218921507142124e-01 -3.787962954379882619e-01
8.601000000000000867e+00 4.093163155491220950e-02 -3.979002406863470509e-01 4.402881425807452231e-01 -3.752203575016008763e-01
8.602000000000000313e+00 2.719897902686909882e-02 -3.990741980382795373e-01 4.260548018849263929e-01 -3.688412264307444621e-01
8.602999999999999758e+00 1.295166979939305942e-02 -3.997902628246559620e-01 4.109212893854761739e-01 -3.595387797897624527e-01
